Date,DIA,GS.N,NKE.N,CSCO.OQ,JPM.N,DIS.N,INTC.OQ,MRK.N,CVX.N,AXP.N,VZ.N,HD.N,WBA.OQ,MCD.N,UNH.N,KO.N,JNJ.N,MSFT.OQ,HON.OQ,CRM.N,PG.N,IBM.N,MMM.N,AAPL.OQ,WMT.N,CAT.N,AMGN.OQ,V.N,TRV.N,BA.N
2022-09-01,317.06,333.5,106.49,45.29,114.51,112.53,31.76,87.15,155.54,151.11,41.81,293.37,35.26,256.47,524.0,62.0,165.34,260.4,190.73,153.53,139.64,129.66,125.63,157.96,134.48,182.44,245.5,200.13,163.3,153.66
2022-09-02,313.76,331.48,105.74,44.59,113.71,111.2,31.22,86.23,157.85,149.79,41.3,291.9,35.27,254.51,516.35,61.15,162.74,256.06,186.89,153.69,137.16,127.79,121.65,155.81,133.0,180.83,242.37,197.76,162.7,151.82
2022-09-06,312.2,326.49,105.15,44.47,113.74,110.09,30.36,86.42,157.12,148.6,41.1,289.54,35.32,254.39,517.68,61.18,163.18,253.25,185.6,151.72,135.63,126.72,116.6,154.53,132.34,180.66,242.22,198.64,161.88,152.39
2022-09-07,316.33,330.56,108.48,45.02,115.9,112.69,30.65,86.87,155.11,152.25,41.08,297.47,36.08,258.42,521.68,62.31,164.07,258.09,189.09,153.28,137.68,127.71,120.55,155.96,135.74,180.86,244.79,200.42,164.02,155.95
2022-09-08,318.24,335.38,108.73,45.37,118.6,112.33,30.75,87.42,155.95,153.52,41.32,299.9,35.96,260.08,527.51,62.12,165.39,258.52,187.82,156.9,137.86,128.47,119.27,154.46,136.43,183.15,245.45,200.71,164.51,157.79
2022-09-09,322.28,340.1,110.97,45.77,119.17,115.18,31.46,87.34,159.97,158.44,42.24,299.77,36.24,259.52,524.34,62.32,165.71,264.46,191.69,162.59,139.96,129.19,123.1,157.37,136.84,189.49,247.69,205.2,164.15,157.52
2022-09-12,324.57,342.58,112.38,46.4,120.58,116.39,31.56,88.16,162.5,162.45,42.76,297.54,36.63,260.37,531.25,62.5,165.64,266.65,192.03,165.63,141.1,130.66,124.25,163.43,138.07,192.4,237.62,206.63,165.33,158.72
2022-09-13,311.73,328.39,105.72,44.11,116.39,111.76,29.29,86.28,159.41,155.35,41.75,277.93,34.74,254.33,513.96,60.47,161.33,251.99,184.98,158.1,138.18,127.25,120.47,153.84,135.22,184.31,226.86,199.67,162.22,147.31
2022-09-14,312.06,327.26,107.0,43.96,116.12,112.5,29.18,86.95,163.27,156.3,41.28,276.34,34.77,255.72,509.77,60.79,164.66,252.22,179.97,160.28,138.51,127.69,117.53,155.31,134.92,184.65,228.12,199.41,163.24,149.26
2022-09-15,310.36,331.62,105.5,43.29,117.87,110.77,28.84,86.75,160.62,156.13,41.03,271.54,34.23,253.47,522.91,59.53,165.08,245.38,176.86,154.78,137.44,125.49,116.42,152.37,133.47,182.49,227.66,195.37,164.16,149.78
2022-09-16,308.05,326.21,104.12,43.3,117.08,108.25,29.24,87.72,156.45,153.08,41.25,275.97,34.27,254.91,521.02,59.54,167.6,244.74,177.35,151.51,138.28,127.27,116.61,150.7,133.19,179.47,231.14,193.3,162.33,144.29
2022-09-19,310.15,328.66,107.21,43.3,118.16,109.17,29.44,86.64,156.9,155.36,41.24,280.42,34.15,257.01,523.55,59.99,166.28,244.52,178.63,152.83,137.99,127.73,116.64,154.48,134.33,182.11,230.76,193.13,164.29,144.88
2022-09-20,307.02,323.26,102.42,42.58,115.83,107.57,28.96,86.0,156.28,153.48,40.59,274.17,33.99,255.4,522.8,59.9,164.97,242.45,177.01,149.8,137.5,126.3,116.52,156.9,133.55,177.99,227.71,192.07,160.95,145.94
2022-09-21,301.81,320.71,99.79,41.59,112.49,104.49,28.47,84.53,155.01,148.71,39.48,271.57,33.43,251.08,512.08,59.4,163.28,238.95,174.3,147.63,135.73,124.93,114.81,153.72,134.77,171.95,224.46,187.02,157.06,143.29
2022-09-22,300.52,312.92,98.55,41.15,111.21,102.16,28.07,87.51,154.89,143.03,39.93,269.14,33.32,247.94,517.46,59.26,166.18,240.98,173.25,150.15,136.21,125.31,114.14,152.74,133.39,170.55,227.75,185.79,157.0,138.71
2022-09-23,295.86,301.97,97.02,40.66,109.14,99.5,27.52,86.78,144.77,140.26,39.52,270.94,32.83,245.95,513.61,58.6,166.72,237.92,171.38,147.01,135.58,122.71,112.99,150.43,130.06,164.24,226.97,183.96,155.48,131.26
2022-09-26,292.72,294.62,96.06,40.58,106.79,98.12,26.97,86.18,140.96,137.45,38.93,266.58,32.69,243.76,508.36,57.87,165.7,237.45,170.07,146.32,135.71,122.01,113.0,150.77,131.31,162.62,226.87,180.59,150.6,127.34
2022-09-27,291.3,291.38,96.29,40.52,105.85,95.85,26.89,85.84,141.02,137.49,38.89,268.69,32.43,236.7,508.37,56.38,164.94,236.41,170.07,148.89,131.98,121.74,112.41,151.76,130.95,162.44,225.99,177.87,151.24,127.51
2022-09-28,296.73,300.79,98.7,41.34,107.99,99.4,27.13,86.78,145.78,140.56,39.39,282.19,33.2,236.94,513.94,56.98,166.36,241.07,173.83,150.17,131.98,122.76,114.28,149.84,133.11,167.76,230.98,179.18,152.92,133.44
2022-09-29,292.21,296.11,95.33,40.57,106.16,97.45,26.38,86.64,144.77,137.79,38.64,278.33,31.55,234.4,508.83,56.57,164.53,237.5,170.07,146.81,128.7,121.63,112.3,142.48,132.25,165.9,228.41,180.06,154.68,125.33
2022-09-30,287.3,293.05,83.12,40.0,104.5,94.33,25.77,86.12,143.67,134.91,37.97,275.94,31.4,230.74,505.04,56.02,163.36,232.9,166.97,143.84,126.25,118.81,110.5,138.2,129.7,164.08,225.4,177.65,153.2,121.08
2022-10-03,294.79,299.15,85.4,41.29,107.73,97.13,26.97,87.55,151.73,140.02,39.16,283.7,32.43,235.34,515.51,56.65,163.2,240.74,173.04,147.9,128.51,121.51,113.22,142.45,132.53,171.23,230.44,181.65,157.07,126.05
2022-10-04,303.14,314.87,88.64,41.82,112.77,101.44,27.7,88.39,157.63,145.46,39.81,289.56,33.39,238.5,523.17,56.78,165.62,248.88,178.19,155.73,130.1,125.5,115.62,146.1,134.25,179.63,233.02,185.65,161.47,133.51
2022-10-05,302.79,309.0,91.1,41.99,110.39,100.8,27.64,88.39,158.53,144.37,39.4,289.85,33.16,239.09,527.07,56.24,165.11,249.2,177.81,156.23,129.2,125.74,115.17,146.4,132.92,178.38,233.82,187.67,160.54,132.11
2022-10-06,299.23,304.67,90.17,41.52,108.14,100.04,27.18,87.44,161.42,142.38,37.84,290.39,32.25,234.75,519.13,55.03,161.91,246.79,175.04,155.46,126.48,122.23,111.12,145.43,131.68,178.81,230.94,185.59,159.19,132.2
2022-10-07,292.97,301.08,87.16,40.27,105.98,97.16,25.72,87.6,160.03,139.0,36.85,284.32,30.52,233.19,504.85,54.51,160.2,234.24,171.41,150.29,124.27,118.82,107.52,140.09,128.56,177.55,229.03,183.83,156.88,129.79
2022-10-10,291.96,300.54,86.69,39.89,104.99,95.16,25.2,90.48,157.14,137.51,36.62,282.46,31.84,234.95,498.86,54.39,160.41,229.25,171.89,145.64,123.76,117.75,108.46,140.42,129.32,178.67,232.15,182.18,157.48,131.9
2022-10-11,292.29,294.21,87.99,39.58,101.96,93.1,25.04,91.05,157.17,137.35,35.94,282.89,32.61,237.05,499.81,54.48,162.73,225.41,173.62,142.57,124.23,117.8,108.84,138.98,132.67,179.75,245.44,179.14,159.46,131.57
2022-10-12,292.16,295.31,88.51,39.27,103.61,93.41,25.33,90.42,157.64,136.74,35.68,280.52,31.94,237.06,499.96,55.14,162.69,225.75,172.79,142.29,124.43,117.57,108.95,138.34,131.17,179.5,246.44,178.24,159.16,130.42
2022-10-13,300.56,307.07,89.56,40.61,109.37,96.64,26.42,92.49,165.28,141.55,36.4,282.83,33.65,246.75,509.91,55.87,165.15,234.24,177.55,145.44,126.31,121.79,114.26,142.99,132.28,183.14,251.66,184.66,165.51,132.4
2022-10-14,296.82,299.99,87.55,40.2,111.19,94.45,25.91,92.18,160.14,136.81,36.38,276.43,33.24,243.16,513.13,54.98,164.46,228.56,174.16,142.22,125.08,120.04,113.63,138.38,130.43,178.19,251.34,182.62,163.3,133.15
2022-10-17,302.06,306.71,89.97,41.3,115.86,97.33,26.42,94.12,161.31,141.54,37.18,281.26,33.0,246.48,521.88,55.69,166.59,237.53,177.04,147.18,127.34,121.52,113.86,142.41,131.37,180.8,252.93,185.25,164.8,136.09
2022-10-18,305.47,313.85,89.68,41.79,118.84,98.48,25.87,94.61,162.72,145.99,37.07,285.06,33.1,249.19,522.21,56.44,166.01,238.5,179.88,153.53,128.37,122.94,115.95,143.75,134.14,183.55,252.12,187.17,166.77,137.34
2022-10-19,304.35,311.76,88.57,41.88,116.51,98.99,26.0,93.26,168.0,143.97,36.57,275.49,33.39,250.75,520.32,55.96,164.69,236.48,179.28,153.67,129.56,122.51,114.2,143.86,133.76,184.41,248.19,186.41,174.17,138.39
2022-10-20,303.31,310.81,86.83,41.71,116.13,98.59,26.08,92.94,168.96,142.42,37.0,269.46,33.36,249.77,520.88,55.08,165.11,236.15,177.64,157.5,126.99,128.3,113.11,143.39,134.09,180.54,247.45,187.22,170.87,139.13
2022-10-21,310.88,325.1,88.5,42.8,122.23,102.04,26.97,95.67,173.19,140.04,35.35,275.53,34.3,254.55,533.73,55.96,168.71,242.12,182.81,160.17,128.58,129.9,116.81,147.27,136.8,190.22,251.94,190.37,176.23,141.32
2022-10-24,315.05,328.7,88.01,43.54,122.38,101.72,27.18,97.37,173.13,141.63,35.97,283.26,34.69,255.32,541.6,57.57,170.98,247.25,186.9,160.65,129.37,132.69,118.38,149.45,139.41,191.3,261.32,190.71,179.79,142.05
2022-10-25,318.49,332.4,91.72,44.36,122.7,104.36,27.41,97.71,174.93,147.02,36.43,290.26,35.52,255.73,540.22,58.95,170.71,250.66,189.65,165.27,130.86,132.93,118.5,152.34,140.07,194.84,259.99,194.38,176.09,146.65
2022-10-26,318.38,335.69,92.39,44.38,124.11,104.63,27.21,98.41,177.09,146.88,36.43,290.15,35.51,256.61,543.17,59.39,172.21,231.32,190.27,159.91,131.78,135.01,122.7,149.35,141.14,196.96,266.66,203.33,176.4,133.79
2022-10-27,320.46,337.18,90.54,44.42,124.6,104.44,26.27,99.74,177.9,146.97,36.18,291.06,35.67,265.11,541.8,59.53,172.31,226.75,196.49,159.75,131.88,134.77,122.8,144.8,140.73,212.14,267.23,204.29,177.6,139.76
2022-10-28,328.58,341.82,93.83,45.64,126.08,105.95,29.07,100.77,179.98,150.44,37.67,298.65,36.58,274.52,551.24,60.76,174.87,235.87,204.93,163.02,135.22,138.51,126.6,155.74,142.51,219.34,273.81,209.34,181.96,143.84
2022-10-31,327.42,344.51,92.68,45.43,125.88,106.54,28.43,101.2,180.9,148.45,37.37,296.13,36.5,272.66,555.15,59.85,173.97,232.13,204.02,162.59,134.67,138.29,125.79,153.34,142.33,216.46,270.35,207.16,184.46,142.51
2022-11-01,326.41,348.58,93.77,45.46,128.15,106.0,28.3,99.76,182.22,147.08,37.37,296.06,36.26,272.95,547.31,59.64,173.09,228.17,203.1,159.82,134.88,138.2,125.3,150.65,141.69,218.5,272.06,206.93,182.78,143.38
2022-11-02,321.36,349.79,90.3,44.57,126.97,101.82,27.42,99.4,178.5,143.5,37.71,288.73,35.81,270.37,543.43,58.81,170.43,220.1,200.47,150.01,132.94,136.83,122.86,145.03,140.75,214.54,269.01,200.95,182.31,147.41
2022-11-03,319.87,348.87,90.4,43.85,127.2,99.25,27.39,98.75,181.13,139.31,37.15,281.5,35.74,272.95,543.61,58.78,170.72,214.25,204.39,146.33,132.03,134.47,122.85,138.88,140.72,219.26,265.88,194.75,181.82,156.75
2022-11-04,324.14,357.91,95.79,44.52,130.68,99.58,28.2,99.2,183.42,144.72,37.24,284.03,37.07,274.62,538.17,59.26,171.48,221.39,207.85,139.77,134.44,136.96,124.84,138.38,140.97,227.85,269.04,196.98,183.06,160.01
2022-11-07,328.42,362.56,93.44,44.55,131.37,100.43,28.41,100.07,185.61,146.98,37.19,290.27,38.59,276.41,545.02,59.49,172.98,227.87,209.77,144.59,136.5,138.34,124.68,138.92,142.45,228.61,277.02,200.1,184.13,164.91
2022-11-08,331.71,364.02,93.75,44.61,131.45,99.9,28.48,101.5,185.34,150.2,37.87,291.14,38.29,278.4,553.05,59.6,173.84,228.87,211.36,147.1,136.81,140.04,125.35,139.5,142.79,229.81,292.39,201.78,184.9,169.62
2022-11-09,325.34,362.0,92.1,43.91,129.74,86.75,27.52,101.59,177.93,145.86,37.62,286.75,36.89,277.79,540.66,58.77,172.45,224.51,208.63,142.06,136.48,137.39,123.83,134.87,139.47,225.54,289.65,193.93,182.15,168.74
2022-11-10,337.26,378.31,99.49,45.66,135.08,90.46,29.76,101.89,181.3,154.75,38.52,311.7,38.49,275.88,544.17,60.88,174.47,242.98,214.8,156.3,141.18,141.23,129.15,146.87,142.36,232.45,291.01,205.57,183.3,177.58
2022-11-11,337.79,385.17,106.09,44.79,135.3,95.01,30.43,97.96,186.46,154.89,38.3,314.94,41.26,271.39,522.08,61.32,169.25,247.11,212.73,157.73,140.97,143.17,132.98,149.7,142.58,236.49,285.02,205.0,181.73,177.49
2022-11-14,335.77,382.36,104.39,44.74,133.91,94.28,30.35,100.35,186.55,154.13,38.31,306.92,40.54,272.27,513.75,60.73,171.91,241.55,213.0,158.66,140.98,144.2,131.03,148.28,138.39,236.5,285.3,206.86,182.7,173.55
2022-11-15,336.21,382.88,106.71,44.9,132.94,95.51,30.71,99.6,188.05,153.89,37.7,311.93,40.65,267.84,503.01,60.63,172.39,241.97,215.43,162.07,140.49,144.34,131.22,150.04,147.44,234.59,283.6,209.99,179.5,175.35
2022-11-16,336.07,382.33,105.23,44.39,133.12,93.95,29.53,99.93,184.99,152.57,37.88,314.91,40.39,272.51,511.52,60.52,173.46,241.73,214.0,155.12,141.74,144.52,128.74,148.79,148.5,232.42,283.77,210.14,181.14,172.69
2022-11-17,336.1,379.78,105.36,46.59,132.54,91.45,29.89,102.31,184.09,150.64,38.16,311.44,40.13,273.36,515.31,60.71,174.86,241.68,214.51,149.69,140.87,146.09,127.15,150.72,148.0,230.44,287.3,210.99,182.93,172.78
2022-11-18,337.37,379.2,105.42,47.79,133.84,91.8,29.87,104.23,182.99,152.5,38.55,313.18,39.75,273.37,530.0,61.14,176.2,241.22,214.53,148.04,142.57,147.64,126.76,151.29,150.23,231.43,287.29,210.8,184.56,173.89
2022-11-21,337.05,380.21,103.83,47.62,133.05,97.58,28.94,105.61,181.24,152.81,38.62,316.78,40.59,274.52,517.19,62.08,175.97,242.05,216.56,144.85,144.38,146.68,127.63,148.01,151.15,232.17,288.16,206.32,185.55,172.94
2022-11-22,340.96,383.87,105.97,48.38,135.04,96.21,29.82,106.9,185.89,154.58,39.2,324.88,41.79,274.76,523.09,62.35,176.82,245.03,218.76,149.25,145.62,149.1,128.6,150.18,151.69,237.26,287.05,210.33,187.13,172.5
2022-11-23,341.95,386.25,106.65,48.57,136.48,98.88,29.67,106.82,184.24,153.93,38.92,321.51,41.76,273.27,529.71,62.63,177.01,247.58,218.91,152.24,146.45,148.75,128.0,151.07,152.42,236.92,283.4,211.73,188.01,174.85
2022-11-25,343.52,388.86,105.96,48.4,136.74,98.87,29.34,107.5,183.7,154.15,39.02,326.38,41.66,275.0,537.62,62.69,177.24,247.49,220.05,153.35,146.72,148.37,129.04,148.11,153.07,235.7,283.74,213.79,188.91,178.36
2022-11-28,338.49,382.36,104.96,48.08,134.35,95.69,28.725,108.45,178.36,150.87,38.24,318.92,40.81,272.88,532.27,62.7,177.33,241.76,215.77,153.69,146.6,146.18,124.64,144.22,153.51,232.3,282.62,211.26,186.32,171.83
2022-11-29,338.48,383.71,106.25,48.28,136.56,94.69,28.9,108.84,181.03,154.42,38.34,315.96,41.08,271.41,528.0,62.48,176.09,240.33,216.72,151.68,145.48,146.49,126.13,141.17,152.97,235.12,281.99,209.06,187.21,175.32
2022-11-30,346.15,386.15,109.69,49.72,138.18,97.87,30.07,110.12,183.31,157.59,38.98,323.99,41.5,272.79,547.76,63.61,178.0,255.14,219.55,160.25,149.16,148.9,125.97,148.03,152.42,236.41,286.4,217.0,189.81,178.88
2022-12-01,344.41,383.81,111.11,49.97,136.24,98.59,29.83,109.8,182.49,157.5,38.33,327.07,41.31,273.4,536.91,63.79,178.74,254.69,217.39,147.0,149.25,149.16,125.99,148.31,153.37,235.69,285.94,217.0,189.14,175.78
2022-12-02,344.74,380.58,112.2,49.7,135.16,99.43,29.41,110.04,181.03,156.75,38.18,327.99,41.48,273.4,536.16,64.35,178.88,255.02,219.08,144.56,150.61,148.67,126.99,147.81,153.22,236.13,285.51,217.66,189.54,182.87
2022-12-05,340.03,371.54,109.62,49.33,131.37,95.93,29.17,110.01,176.56,156.08,37.07,320.08,41.21,271.59,535.04,63.47,178.78,250.2,215.6,133.93,149.09,147.41,124.63,146.63,151.65,232.57,284.91,213.68,187.21,185.1
2022-12-06,336.46,362.91,107.93,48.59,131.59,92.29,28.6,108.93,172.01,154.7,36.89,317.45,40.59,271.77,539.32,63.44,176.1,245.12,213.19,133.27,149.28,147.5,124.58,142.91,149.89,228.29,283.29,209.08,188.5,178.43
2022-12-07,336.44,359.92,108.33,48.18,131.5,92.15,28.33,110.09,172.52,154.77,37.17,320.15,40.65,270.34,542.91,63.54,177.17,244.37,213.45,130.48,150.24,147.27,126.35,140.94,149.11,228.98,285.76,207.81,188.05,176.5
2022-12-08,338.46,358.08,111.36,48.99,132.88,92.55,28.44,110.85,173.54,154.12,37.1,324.09,40.9,273.39,547.92,63.81,177.2,247.4,213.35,130.13,151.32,147.78,126.0,142.65,148.78,230.92,285.57,209.1,187.72,179.08
2022-12-09,335.37,359.14,109.42,48.46,132.16,93.38,28.24,108.78,168.0,153.9,37.4,320.48,40.43,272.04,539.2,63.14,175.74,245.42,211.63,131.11,150.92,147.05,125.76,142.16,145.31,227.29,278.65,208.7,185.65,179.54
2022-12-12,340.62,363.18,112.07,49.3,134.21,94.66,28.69,108.97,169.75,157.31,37.95,327.98,41.06,276.62,545.86,63.97,177.84,252.51,214.5,133.11,152.47,149.21,126.85,144.49,148.02,233.06,276.78,214.59,187.11,186.27
2022-12-13,341.81,368.69,112.85,49.64,134.08,94.7,28.73,110.91,173.53,157.52,37.86,332.89,41.03,274.28,538.22,63.99,179.21,256.92,214.96,135.62,152.24,150.57,127.29,145.47,147.49,235.49,272.26,213.04,187.05,187.13
2022-12-14,340.22,360.38,111.45,49.3,133.41,94.15,28.26,111.55,172.33,154.11,37.45,333.43,40.63,274.53,538.36,63.99,179.76,257.22,214.72,134.75,152.84,149.86,126.09,143.21,146.67,234.48,271.13,213.32,186.64,188.25
2022-12-15,332.8,349.83,108.51,48.15,130.1,90.49,27.15,109.63,171.04,150.22,37.77,327.6,39.53,271.73,527.68,63.11,177.49,249.01,208.97,130.44,151.11,142.36,122.38,136.5,145.36,230.66,266.14,207.91,183.57,183.72
2022-12-16,328.97,346.35,105.95,47.81,129.29,90.08,26.92,109.2,168.72,146.3,37.12,323.34,39.05,266.12,523.7,62.75,175.67,244.69,209.74,128.27,150.44,140.16,121.69,134.51,142.75,232.72,267.41,206.89,182.8,184.7
2022-12-19,327.38,344.61,103.05,47.4,130.06,85.78,26.79,109.44,169.88,145.01,37.03,317.33,39.32,265.83,523.6,62.84,175.48,240.45,209.41,129.01,150.4,138.87,122.13,132.37,142.8,232.29,265.7,204.82,183.51,185.68
2022-12-20,328.38,344.49,103.21,47.37,130.69,87.02,26.44,109.71,172.67,145.7,36.99,314.84,39.53,267.25,520.21,62.79,175.67,241.8,211.49,128.45,150.46,141.28,120.81,132.3,144.05,235.14,264.75,205.36,185.79,188.29
2022-12-21,333.6,350.16,115.78,47.66,132.16,86.92,26.83,111.11,174.7,147.1,37.78,319.36,38.6,268.16,527.54,63.8,177.68,244.43,215.1,130.3,151.84,142.14,123.46,135.45,145.18,241.73,266.26,206.81,189.42,196.0
2022-12-22,330.26,345.58,116.71,47.32,130.66,86.67,25.97,111.24,172.08,145.31,38.31,316.12,38.44,265.77,527.09,63.34,177.03,238.19,212.31,129.19,152.19,140.88,121.59,132.23,143.48,237.54,265.26,205.06,187.2,188.25
2022-12-23,331.93,345.51,116.25,47.48,131.28,88.01,26.09,111.86,177.4,147.02,38.41,318.73,38.63,267.57,531.31,63.82,177.48,238.73,213.87,129.44,152.62,141.65,120.14,131.86,143.77,239.87,263.92,205.83,189.48,189.06
2022-12-27,332.37,341.97,117.56,47.53,131.74,86.37,25.94,112.12,179.63,146.39,39.25,319.55,38.31,266.84,531.99,64.21,177.43,236.96,214.89,130.66,153.95,142.42,120.22,130.03,143.81,243.14,263.39,206.29,190.48,189.4
2022-12-28,328.57,340.87,114.98,47.07,132.46,84.17,25.54,111.08,176.98,144.01,38.81,315.73,37.58,265.11,528.45,63.57,176.66,234.53,212.19,128.47,151.96,140.02,118.29,126.04,141.29,239.38,261.42,204.99,188.13,188.38
2022-12-29,332.06,343.43,117.35,47.5,133.22,87.18,26.21,110.82,178.32,147.32,39.26,320.41,37.47,265.93,529.88,63.95,177.56,241.01,214.75,132.54,152.59,141.06,120.57,129.61,142.15,240.2,263.16,208.06,189.44,188.91
2022-12-30,331.33,343.38,117.01,47.64,134.1,86.88,26.43,110.95,179.49,147.75,39.4,315.86,37.36,263.53,530.18,63.61,176.65,239.82,214.3,132.59,151.56,140.89,119.92,129.93,141.79,239.56,262.64,207.76,187.49,190.49
2023-01-03,331.22,346.22,118.75,47.94,135.12,88.97,26.73,111.14,173.99,147.12,40.12,315.91,37.19,264.33,518.64,62.95,178.19,239.58,214.3,134.78,151.57,141.55,122.47,125.07,143.6,238.88,261.65,207.39,187.12,195.39
2023-01-04,332.56,347.7,121.21,47.55,136.38,91.98,27.68,112.08,172.14,150.54,41.13,319.73,37.49,264.39,504.5,62.92,180.13,229.1,210.04,139.59,152.23,142.6,125.15,126.36,143.76,241.36,264.39,212.61,187.23,203.64
2023-01-05,329.22,343.76,120.62,46.88,135.35,91.92,27.56,113.64,175.24,146.43,41.7,315.47,35.19,262.16,489.96,62.2,178.8,222.31,204.47,136.34,150.34,141.11,122.96,125.02,143.27,240.28,266.86,211.11,187.55,204.99
2023-01-06,336.28,348.08,124.53,48.32,137.94,93.92,28.73,114.84,176.56,150.17,42.19,317.53,36.61,269.47,490.0,63.4,180.25,224.93,210.27,140.51,153.92,143.7,126.72,129.62,146.78,248.86,275.2,217.75,193.87,213.0
2023-01-09,335.29,353.0,124.85,48.58,137.37,94.77,29.31,110.38,175.18,150.4,41.37,317.81,36.35,267.25,490.06,62.61,175.58,227.12,210.67,147.1,152.04,143.55,126.79,130.15,144.95,246.62,270.12,218.6,189.12,208.57
2023-01-10,337.23,357.36,125.84,48.81,138.6,95.56,29.44,110.81,176.04,152.0,41.95,320.63,36.7,268.91,486.0,62.13,175.16,228.85,211.34,147.44,151.89,144.8,128.13,130.73,144.86,250.51,273.88,221.09,191.22,206.69
2023-01-11,339.76,364.48,127.94,49.21,139.63,96.33,29.85,111.07,175.2,153.92,41.18,329.0,37.12,268.81,493.4,62.01,174.88,235.77,212.3,144.9,150.66,145.26,129.12,133.49,146.13,250.73,272.91,222.1,191.63,208.03
2023-01-12,342.0,369.94,127.89,49.0,139.49,99.81,30.29,111.77,177.08,154.92,41.81,329.87,36.66,266.69,495.67,61.21,174.0,238.51,215.98,149.6,149.81,145.55,129.35,133.41,144.81,255.07,270.92,223.62,191.99,214.32
2023-01-13,343.04,374.0,128.85,48.88,143.01,99.4,30.11,112.25,177.56,155.76,41.86,331.21,36.78,268.89,489.57,61.43,173.43,239.23,216.61,149.51,150.88,145.89,129.51,134.76,145.29,258.46,271.73,223.06,193.92,214.13
2023-01-17,339.16,349.92,128.14,48.08,140.8,99.91,29.6,110.45,180.49,153.75,40.85,327.53,36.33,274.11,485.08,61.68,172.36,240.35,212.24,148.47,150.44,145.19,126.6,135.94,144.41,256.26,269.42,223.0,185.0,211.41
2023-01-18,332.97,349.09,126.43,46.9,136.57,99.04,28.81,108.79,177.23,150.42,39.97,323.69,35.61,266.04,476.24,59.81,169.76,235.81,204.24,145.45,146.41,140.41,122.75,135.21,140.84,252.82,264.385,219.46,183.63,209.41
2023-01-19,330.63,350.75,124.53,46.46,134.75,99.08,28.42,109.9,179.0,146.85,40.06,310.88,35.41,263.58,484.36,59.72,169.53,231.93,200.66,146.41,142.42,140.62,118.43,135.27,138.83,245.75,262.03,220.41,184.04,207.09
2023-01-20,333.67,341.84,126.62,46.78,135.08,103.48,29.22,109.94,180.9,151.6,40.0,315.0,35.88,268.58,486.72,60.08,168.74,240.22,202.03,151.25,142.97,141.2,120.65,137.87,140.54,249.71,263.24,224.31,185.33,206.76
2023-01-23,336.17,349.14,128.29,47.5,137.27,105.69,30.27,109.88,180.66,154.0,39.63,315.48,36.67,269.29,485.81,60.23,168.31,242.58,204.46,155.87,141.05,141.86,122.62,141.11,142.64,252.7,260.97,224.18,186.36,209.97
2023-01-24,337.1,348.33,126.83,47.81,138.45,106.0,29.92,108.52,180.83,155.33,40.42,317.69,35.9,269.56,491.6,60.55,168.31,242.04,206.93,154.86,141.82,141.49,115.0,142.53,143.02,257.61,259.7,223.89,193.25,211.98
2023-01-25,337.32,349.63,126.82,47.98,139.12,108.12,29.7,108.59,179.08,156.77,40.33,317.26,36.28,273.0,492.5,60.93,169.51,240.61,206.67,156.17,141.72,140.76,112.93,141.86,142.34,258.44,256.54,224.9,190.74,212.68
2023-01-26,339.36,354.97,127.53,48.34,139.98,109.7,30.09,106.87,187.79,155.88,40.27,313.81,36.5,274.72,492.48,60.81,168.89,248.0,209.35,165.09,141.15,134.45,113.55,143.96,142.21,262.12,254.88,224.71,192.11,212.73
2023-01-27,339.61,353.7,127.53,48.51,140.32,109.54,28.16,105.38,179.45,172.31,40.64,316.69,37.17,272.46,486.05,60.49,168.23,248.16,208.13,164.52,140.57,134.39,115.25,145.93,143.3,264.54,253.65,231.44,188.76,211.17
2023-01-30,337.06,357.46,126.37,48.22,139.13,107.59,27.95,106.09,174.2,172.66,41.05,314.24,36.53,270.89,485.79,60.64,162.0,242.71,205.78,164.75,141.01,135.3,112.58,143.0,142.15,261.5,251.59,229.1,187.91,209.67
2023-01-31,340.83,365.81,127.33,48.67,139.96,108.49,28.26,107.41,174.02,174.93,41.57,324.17,36.86,267.4,499.19,61.32,163.42,247.81,208.48,167.97,142.38,134.73,115.08,144.29,143.87,252.29,252.4,230.21,191.12,213.0
2023-02-01,340.87,365.71,129.5,48.57,139.59,109.39,29.07,106.98,171.36,173.61,41.69,328.09,37.18,266.27,497.0,61.33,164.92,252.75,206.72,171.82,143.19,135.09,115.86,145.43,144.67,249.54,246.41,230.9,185.23,214.75
